search_term,ranking_cohort,product_name,query_l1,brand_name,product_variant_id,selling_price,l3_category_name,ranking_score,temp,asp_boost,pop_boost
coffee,Entry,Heritage Cafe Latte-Coffee & Chill Cold Coffee| 180.0 - MILLILITRE,"Tea, Coffee & More",Heritage,7b973684-8ba5-449a-91bd-ebfd9935e036,41.161490683229815,Cold Coffee,0.007668683,45,0,1.014172835241429
coffee,Entry,Nescafe Cafe Style Caramel Latte Cold Coffee| 200.0 - MILLILITRE,"Tea, Coffee & More",Nescafe,fe2c089b-7180-436f-b513-ebef8a388e8d,61.12422360248447,Cold Coffee,0.007581883,46,0,1.2579546180778043
coffee,Entry,Cavin s Latte Cold Coffee| 170.0 - MILLILITRE,"Tea, Coffee & More",Cavin's,a2fc94cb-8485-4ad0-b6d6-d2cd0f6fb5f7,32.56687898089172,Cold Coffee,0.007504151,47,0,1.380452931671044
coffee,Entry,Nescafe Cafe Style Iced Frappe Cold Coffee| 170.0 - MILLILITRE,"Tea, Coffee & More",Nescafe,cb9be6cc-4e40-433a-a31c-131e2e205760,46.02469135802469,Cold Coffee,0.0072214943,48,0,1.2579546180778043
coffee,Entry,Cavin s Choco Mocha Cold Coffee| 170.0 - MILLILITRE,"Tea, Coffee & More",Cavin's,a61530aa-3e10-4bc7-a1a9-5c68267494fd,39.99363057324841,Cold Coffee,0.0070841457,49,0,1.363980193202389
coffee,Entry,Nescafe Sunrise Instant Coffee| 190.0 - GRAM,"Tea, Coffee & More",Nescafe,e533893f-f0a3-4dee-911b-618c59767d24,387.3703703703704,Instant Coffee,0.0068304576,50,1,1.2579546180778043
coffee,Entry,Tata Coffee Gold Brownie Flavoured Instant Coffee| 25.0 - GRAM,"Tea, Coffee & More",Tata Coffee Gold,fb81426a-30dd-4377-aba4-17abd4bd6c9f,146,Instant Coffee,0.00667727,51,0.7691956120350477,1.0351270716269
coffee,Entry,Colombian Brew Original Instant Coffee| 45.0 - GRAM,"Tea, Coffee & More",Colombian Brew,0b895f6a-2227-4206-82cb-78491f7ac6f5,90.73006134969326,Instant Coffee,0.006654815,52,0.25158471511319014,1.0024578813468532
coffee,Entry,Cothas Extra Strong Filter Coffee| 200.0 - GRAM,"Tea, Coffee & More",Cothas,6fb25e95-c2d5-4953-bf59-e24c5743c858,154.05357142857142,Filter Coffee,0.0064733117,53,0.8276178200064853,1.5473353989015735
coffee,Entry,Davidoff Fine Aroma Instant Coffee | 7/12 Intensity| 100.0 - GRAM,"Tea, Coffee & More",Davidoff,9000abf2-d4c1-472c-ab63-849661941636,555.8048780487804,Instant Coffee,0.006381221,54,1,1.1059458058106018
coffee,Entry,"Colombian Brew Mini Assorted Instant Coffee (Original, Hazelnut, Vanilla, Caramel, Mocha) | 10 Sachets| 20.0 - GRAM","Tea, Coffee & More",Colombian Brew,07f9dad1-e24e-4f44-8ed6-cfe2f27c2684,86.1125,Instant Coffee,0.006372453,55,0.19475067417493505,1.0024578813468532
coffee,Entry,Continental Xtra Instant Strong Coffee - Jar| 50.0 - GRAM,"Tea, Coffee & More",Continental,0fefdddf-a071-4565-a3ef-40e0045d4f47,131.0185185185185,Instant Coffee,0.0063464893,56,0.6513932955934444,1.199554386019142
coffee,Entry,iD Fresh Strong Filter Coffee| 150.0 - MILLILITRE,"Tea, Coffee & More",iD Fresh,610e3a65-c280-4014-b410-f2a23a567a57,118.66871165644172,Filter Coffee,0.0062906863,57,0.5436718203865322,1
coffee,Entry,Hazelnut Latte| 1.0 - MILLILITRE,"Tea, Coffee & More",null,89ca18fd-2178-4ef6-a3e5-b9545447f181,148.4047619047619,Coffee,0.0062861512,58,0.786971071749974,1
coffee,Entry,Nescafe Gold Blend Rich and Smooth Arabica and Robusta Instant Coffee| 50.0 - GRAM,"Tea, Coffee & More",Nescafe,729a8a16-08c0-464c-bfb5-a1dee737641b,389.6951219512195,Instant Coffee,0.0061967066,59,1,1.2579546180778043
coffee,Entry,BRU Instant Coffee| 200.0 - GRAM,"Tea, Coffee & More",Bru,289a7635-5779-4562-b37a-26ffba23737a,345.0975609756098,Instant Coffee,0.0061798063,60,1,1.287999827994109
cold drink,Entry,Thums Up Soft Drink | Carbonated Beverage| 750.0 - MILLILITRE,Cold Drinks & Juices,Thums Up,7e9d72bc-98ea-4d0c-9147-c886c6a453ef,36.33132530120482,Cola Drink,0.16268462,1,0.5569834550695563,1.5135996337314364
cold drink,Entry,Coca-Cola Soft Drink | Carbonated Beverage| 750.0 - MILLILITRE,Cold Drinks & Juices,Coca Cola,fed97af4-b3bb-44b4-9390-d2748ce7cdc1,37.33532934131737,Cola Drink,0.115606695,2,0.580405616369557,1.5176277698837917
cold drink,Entry,Mountain Dew Soft Drink PET | Carbonated Beverage| 400.0 - MILLILITRE,Cold Drinks & Juices,Mountain Dew,d6758e5d-e7a6-44ab-9264-4d0240bddc78,19.993630573248407,Neon Drink,0.09075621,3,0.04379866386267842,1.2968112986526976
cold drink,Entry,Pepsi Soft Drink | Carbonated Beverage| 400.0 - MILLILITRE,Cold Drinks & Juices,Pepsi,0005e6d0-55c6-42a2-80c6-55dcf5259900,18.10828025477707,Cola Drink,0.083014555,4,0,1.3936851075360233
cold drink,Entry,Pepsi Zero Sugar Soft Drink | Carbonated Beverage| 400.0 - MILLILITRE,Cold Drinks & Juices,Pepsi,93bf41cc-7e3f-4a6c-adf9-6fe53a49c644,19.15,Diets & Lites,0.078698836,5,0.006756698150897026,1.4629543660203328
cold drink,Entry,Bindu Fizz Jeera Masala Soft Drink | Tangy & Refreshing| 200.0 - MILLILITRE,Cold Drinks & Juices,Bindu,59e6e913-73d6-4d1d-a122-422ca5209ebf,11.963414634146341,Flavoured Soft Drink,0.072415054,6,0,1.4107243169207735
cold drink,Entry,Campa Cola Soft Drink | Carbonated Beverage| 500.0 - MILLILITRE,Cold Drinks & Juices,Campa,e73dd9b5-6515-4c2e-b3ae-27e6cb197f22,19.974683544303797,Cola Drink,0.062222924,7,0.04298403295387203,1.0907126480114915
cold drink,Entry,Pepsi Soft Drink | Carbonated Beverage| 750.0 - MILLILITRE,Cold Drinks & Juices,Pepsi,7809c74d-5d4b-4e1b-a29f-621c17765d09,32.45454545454545,Cola Drink,0.0609314,8,0.46002896266803334,1.4399601665160673
cold drink,Entry,Frooti Mango Fruit Juice | Ready to Drink Beverage| 300.0 - MILLILITRE,Cold Drinks & Juices,Frooti,98968e0c-d55e-43f1-970b-b7b663aa4203,14.177914110429448,Fruit Juices,0.055080418,9,0,1.8810549109025507
cold drink,Entry,Mirinda Soft Drink PET | Carbonated Beverage| 400.0 - MILLILITRE,Cold Drinks & Juices,Mirinda,fef76ede-5d8f-46e0-9b51-6840c460b07d,19.273885350318473,Orange Drink,0.052615445,10,0.012297284698826624,1.0773178600019113
cold drink,Entry,Thums Up Soft Drink | Carbonated Beverage| 1250.0 - MILLILITRE,Cold Drinks & Juices,Thums Up,ceeb4c88-2fe4-4c37-9d28-e9d97fd0a726,57.55421686746988,Cola Drink,0.051314283,11,0.9522661904281402,1.2100249489913826
cold drink,Entry,Sprite Lemon Soft Drink | Carbonated Beverage| 750.0 - MILLILITRE,Cold Drinks & Juices,Sprite,f5df501b-ba7d-49ef-91b9-bc5c79c51dd8,40.30722891566265,Clear Drink,0.049429804,12,0.6462141307026197,1.5563746962663791
cold drink,Entry,Appy Fizz Apple Soft Drink | Pet | Fizzy & Refreshing| 250.0 - MILLILITRE,Cold Drinks & Juices,Appy,12faa69e-5e46-4013-b014-7549d613b78e,19.94478527607362,Flavoured Soft Drink,0.046115253,13,0.04169697849320788,1.0706086907275245
cold drink,Entry,Coca-Cola Zero Sugar Soft Drink | Low-Calorie Refreshment| 750.0 - MILLILITRE,Cold Drinks & Juices,Coke Zero,99b2d372-a6dc-475d-99e4-45227d432522,34.21818181818182,Diets & Lites,0.037331913,14,0.5054961105553747,1.6468557937468398
cold drink,Entry,Bisleri Pop Orange Soft Drink | Refreshing & Fruity| 160.0 - MILLILITRE,Cold Drinks & Juices,Bisleri,1c1db583-7ab9-4af7-b036-0b83c6d47b32,10.060975609756097,Orange Drink,0.03571137,15,0,1.0399791544476018
cold drink,Entry,Coca-Cola Diet Coke Soft Drink Can | Low-Calorie & Fizzy| 300.0 - MILLILITRE,Cold Drinks & Juices,Diet Coke,26d064b9-25df-44a4-811b-cba9146cfd3b,33.31927710843374,Diets & Lites,0.034730256,16,0.4826227408693066,1.9177371140309396
cold drink,Entry,Mountain Dew Citrus Soft Drink| 750.0 - MILLILITRE,Cold Drinks & Juices,Mountain Dew,cfb0f907-1d93-4196-89c6-80a9439c8a75,34.71686746987952,Neon Drink,0.03431719,17,0.5179277933830722,1.1058230989249211
cold drink,Entry,7 Up Zero Soft Drink | Sugar Free Refreshment| 400.0 - MILLILITRE,Cold Drinks & Juices,7 Up,abd2e0eb-3120-4652-98cf-cbb1440181db,19.85987261146497,Flavoured Soft Drink,0.03365384,18,0.038031127605669575,1.088469716067569
cold drink,Entry,Sprite Lemon Soft Drink | Carbonated Beverage| 1.25 - LITER,Cold Drinks & Juices,Sprite,c9c70ea3-af9c-4ff4-b7ce-4e02e9561f6e,60.34939759036145,Clear Drink,0.031606577,19,0.9930135732484521,1.4284891612734871
cold drink,Entry,Thums Up Soft Drink Can | Carbonated Beverage| 300.0 - MILLILITRE,Cold Drinks & Juices,Thums Up,1bb00cdd-62a1-43f4-9ea4-8c55c550896a,33.482142857142854,Cola Drink,0.030842647,20,0.4868124173552139,1.392702525797274
cold drink,Entry,Sprite Zero Lemon Diet Soft Drink Can | Crisp & Light| 300.0 - MILLILITRE,Cold Drinks & Juices,Sprite Zero,eee88f38-8b80-40f8-a217-5e87bb6ab7ac,32.365269461077844,Diets & Lites,0.029498223,21,0.45766215622629375,1.3354565724308372
cold drink,Entry,Bisleri Spyci Jeera Soft Drink | Tangy & Spicy| 160.0 - MILLILITRE,Cold Drinks & Juices,Bisleri,05ed4d4c-8e52-431a-bbad-0a0087bf9628,10.061728395061728,Flavoured Soft Drink,0.02903114,22,0,1.0399791544476018
cold drink,Entry,Coca-Cola Soft Drink | Carbonated Beverage| 1.25 - LITER,Cold Drinks & Juices,Coca Cola,d0e3935d-31f5-4fcb-a635-085f3f10907b,57.616766467065865,Cola Drink,0.028582629,23,0.9531994813998984,1.1572709766351967
cold drink,Entry,Maaza Mango Fruit Juice | Ready to Drink Beverage| 600.0 - MILLILITRE,Cold Drinks & Juices,Maaza,8d9983c5-593c-42ed-8bee-33314f213021,30.473053892215567,Fruit Juices,0.028134665,24,0.40589993505099875,2
cold drink,Entry,Fanta Orange Flavoured Soft Drink | Carbonated Beverage| 750.0 - MILLILITRE,Cold Drinks & Juices,Fanta,690fb32b-c2e2-4004-808a-9367193b6fc1,36.36144578313253,Orange Drink,0.028030392,25,0.5576954981647406,1.100358790882392
cold drink,Entry,Appy Fizz Apple Soft Drink | Pet | Fizzy & Refreshing| 600.0 - MILLILITRE,Cold Drinks & Juices,Appy,6a99c24e-d8f2-4f51-8aef-8282ffc69dca,29.30722891566265,Flavoured Soft Drink,0.025477003,26,0.3723828671459354,1.0706086907275245
cold drink,Entry,Sprite Lemon Soft Drink | Carbonated Beverage| 2.25 - LITER,Cold Drinks & Juices,Sprite,4efd53e3-98dd-4624-abec-5c22ba801adc,95.855421686747,Clear Drink,0.025223732,27,1,1.2360545222350077
cold drink,Entry,Limca Lemon Soft Drink | Carbonated Beverage| 750.0 - MILLILITRE,Cold Drinks & Juices,Limca,a50b84a1-9814-465f-8b26-8799e1c0d136,36.4311377245509,Clear Drink,0.025214404,28,0.5593407452312951,1.0928070540635997
cold drink,Entry,Coca-Cola Soft Drink Can | Carbonated Beverage| 300.0 - MILLILITRE,Cold Drinks & Juices,Coca Cola,e630c9c4-a67f-4349-a884-0a17553450ab,34.49101796407186,Cola Drink,0.025202861,29,0.512319888109607,1.428496216417836
cold drink,Entry,Sting Energy Drink | Ready to Drink Beverage| 250.0 - MILLILITRE,Cold Drinks & Juices,Sting,04130cf7-5ba0-4ed8-ac7b-7fe35beeb83c,17.963636363636365,Energy Drink,0.024689756,30,0,1.848243054561644
cold drink,Entry,7 UP Nimbooz Soft Drink with Lemon Juice| 350.0 - MILLILITRE,Cold Drinks & Juices,7UP Nimbooz,5958fc48-7c79-46e4-a5f0-b752158eacab,20.054545454545455,Clear Drink,0.024333715,31,0.046412489172269804,1.05771345311423
cold drink,Entry,Bombay Banta Kala Khatta Soft Drink | Tangy & Fizzy| 250.0 - MILLILITRE,Cold Drinks & Juices,Bombay Banta,d70671c3-dfcc-4cf5-a1e0-157f822cd4a5,16.993788819875775,Flavoured Soft Drink,0.019473916,32,0,1.0428124241834267
cold drink,Entry,7 Up Lemon Soft Drink | Carbonated Beverage| 750.0 - MILLILITRE,Cold Drinks & Juices,7 Up,700f4fba-c7f9-4ef5-bd7b-9784b41f8ccd,32.18787878787879,Clear Drink,0.01915664,33,0.45293989497156767,1.088469716067569
cold drink,Entry,Mirinda Orange Flavoured Soft Drink | Fizzy & Refreshing| 750.0 - MILLILITRE,Cold Drinks & Juices,Mirinda,a480e9a3-2980-4d96-acd1-5accfd050f06,32.18787878787879,Orange Drink,0.018916272,34,0.45293989497156767,1.0773178600019113
cold drink,Entry,Pepsi Soft Drink | Carbonated Beverage| 2.25 - LITER,Cold Drinks & Juices,Pepsi,82675cec-f35e-4f33-86c9-39d6b0b94f39,71.2289156626506,Cola Drink,0.017908404,35,1,1.1800702088382553
cold drink,Entry,Mirinda Orange Flavoured Soft Drink | Fizzy & Refreshing| 2.25 - LITER,Cold Drinks & Juices,Mirinda,bc3467aa-0762-4209-8745-b6fa01231b03,72.03012048192771,Orange Drink,0.017855445,36,1,1.0773178600019113
cold drink,Entry,Coca-Cola Zero Sugar Soft Drink Can | Fizzy & Refreshing| 300.0 - MILLILITRE,Cold Drinks & Juices,Coke Zero,f9fc134f-2bf8-4c75-8fd0-54ed20f881d8,33.26060606060606,Diets & Lites,0.017304327,37,0.4811084249389414,1.5701731735332123
cold drink,Entry,Bombay Banta Masala Soda Soft Drink | Spicy & Fizzy| 250.0 - MILLILITRE,Cold Drinks & Juices,Bombay Banta,2c07540a-1cda-4b0e-a936-273d6b2f95dc,17,Flavoured Soft Drink,0.01712529,38,0,1.0428124241834267
cold drink,Entry,Bombay Banta Black Jeera Soda | Classic & Fizzy| 250.0 - MILLILITRE,Cold Drinks & Juices,Bombay Banta,5ee1a58e-25ff-4401-b697-28c26e086f3e,17,Flavoured Soft Drink,0.01641563,39,0,1.0428124241834267
cold drink,Entry,7 Up Lemon Soft Drink | Carbonated Beverage| 2.25 - LITER,Cold Drinks & Juices,7 Up,8a2943a6-0ebf-4ff5-8d0e-39892bb31a5a,72.57575757575758,Clear Drink,0.016130306,40,1,1.088469716067569
cold drink,Entry,Amul Masti Spiced Buttermilk| 200.0 - MILLILITRE,Cold Drinks & Juices,Amul,a8fc94dd-57fc-40a4-a9fe-f21c3a358521,14.006024096385541,Buttermilk,0.01602887,41,0,1.3
cold drink,Entry,Appy Fizz Apple Soft Drink | Pet | Fizzy & Refreshing| 1.0 - LITER,Cold Drinks & Juices,Appy,f8012f67-d0d8-4323-93ef-5d333bcf9119,40.81325301204819,Flavoured Soft Drink,0.015140952,42,0.6569338119574554,1.0706086907275245
cold drink,Entry,Frooti Mango Fruit Juice | Ready to Drink Beverage| 600.0 - MILLILITRE,Cold Drinks & Juices,Frooti,5d31041f-31fd-47b0-b1a4-cb03a40c30f4,27.433734939759034,Fruit Juices,0.013998256,43,0.31562199575959804,1.5397940062859725
cold drink,Entry,Bombay Banta Lemon Soda Soft Drink | Refreshing & Tangy| 250.0 - MILLILITRE,Cold Drinks & Juices,Bombay Banta,3a989903-630f-49ac-b170-7b2c7bc1a2ab,17,Flavoured Soft Drink,0.013783649,44,0,1.0428124241834267
cold drink,Entry,Slice Mango Drink | Ready to Drink Beverage| 600.0 - MILLILITRE,Cold Drinks & Juices,Slice,47b83b62-7afd-45d0-a60a-24e5ed1922cf,28.509090909090908,Fruit Juices,0.013506935,45,0.34865871498007817,1.4671382429929674
cold drink,Entry,Mountain Dew Lemon Soft Drink | Carbonated Beverage| 300.0 - MILLILITRE,Cold Drinks & Juices,Mountain Dew,63d079a8-164e-4679-848f-ecc84e460b40,38.13496932515337,Neon Drink,0.013405325,46,0.5986139519339,1.1058230989249211
cold drink,Entry,Pepsi Soft Drink | Refreshing Carbonated Beverage| 300.0 - MILLILITRE,Cold Drinks & Juices,Pepsi,8be78e06-f108-4695-bcfd-67433764be81,32.333333333333336,Cola Drink,0.013139988,47,0.4568139080139704,1.1800702088382553
cold drink,Entry,Gatorade Blue Bolt Zero Sugar Energy Drink| 250.0 - MILLILITRE,Cold Drinks & Juices,Gatorade,7d63a719-599b-44e9-9e82-074c32883d5b,19.006172839506174,Energy Drink,0.013105833,48,0.0002791042265199073,1.5358330266920637
cold drink,Entry,Thums Up X Force Zero Sugar Soft Drink Can | Zero Calories | Carbonated Beverage| 300.0 - MILLILITRE,Cold Drinks & Juices,Thums Up,780e8b47-679b-4056-aecf-94cbda36d1e1,38.96875,Flavoured Soft Drink,0.013094237,49,0.6171975151381754,1.3916642672155564
cold drink,Entry,Alphonso Mango Chili| 1.0 - PIECE,Cold Drinks & Juices,null,c076d44b-440b-4adc-8418-ea6bfc727b59,49,Cold Drinks,0.01121102,50,0.8140112067959521,1
cold drink,Entry,Bombay Banta Imli Jeera Soft Drink | Tangy & Fizzy| 250.0 - MILLILITRE,Cold Drinks & Juices,Bombay Banta,be528717-fa5a-4c31-a02e-a282e1e8952e,17,Flavoured Soft Drink,0.011088797,51,0,1.0428124241834267
cold drink,Entry,Sprite Lemon Soft Drink Can | Carbonated Beverage| 300.0 - MILLILITRE,Cold Drinks & Juices,Sprite,4d22e7b6-1591-420d-a694-ebe8c39e1bc8,34.21084337349398,Clear Drink,0.010451218,52,0.505311821630483,1.236054522235008
cold drink,Entry,Bindu Fizz Jeera Masala Soft Drink | Tangy & Refreshing| 1.0 - LITER,Cold Drinks & Juices,Bindu,1c7c3f68-f47e-4157-85f5-b2a8e5efe2a3,47.47239263803681,Flavoured Soft Drink,0.010367006,53,0.7867979476336248,1.0891980218073947
cold drink,Entry,Sprite Lemon Soft Drink | Carbonated Beverage| 2.0 - LITER,Cold Drinks & Juices,Sprite,1ae88232-39cd-4d03-bdcf-4751d67d3e6c,135.5868263473054,Clear Drink,0.010085611,54,1,1.236054522235008
cold drink,Entry,Aloha Strawberry and Lime Flavoured Soft Drink| 300.0 - MILLILITRE,Cold Drinks & Juices,Aloha,8a0054f7-859e-48e3-b718-bb067dbbe2ec,26.962962962962962,Flavoured Soft Drink,0.009987838,55,0.3007494788282926,1.0265455976318063
cold drink,Entry,Coca-Cola Soft Drink | Carbonated Beverage| 2.0 - LITER,Cold Drinks & Juices,Coca Cola,f9c6f92d-6c47-49ba-b0dd-a0cae16cc53e,135.8780487804878,Cola Drink,0.009974592,56,1,1.1572709766351967
cold drink,Entry,Gatorade Orange Zero Sugar Energy Drink | Refreshing & Convenient| 250.0 - MILLILITRE,Cold Drinks & Juices,Gatorade,d8464796-3e53-4801-b055-cb06b5c0643c,19.006211180124225,Energy Drink,0.009783262,57,0.00028083750986620994,1.1380516041785742
cold drink,Entry,Frooti Mango Fruit Juice | Ready to Drink Beverage| 1200.0 - MILLILITRE,Cold Drinks & Juices,Frooti,73a33d8f-45f6-4a11-82ca-f5880412bf91,53.333333333333336,Fruit Juices,0.009595694,58,0.8868227645718385,1.2240623809075941
cold drink,Entry,Predator Energy Drink Can | Instant Energy Boost| 300.0 - MILLILITRE,Cold Drinks & Juices,Predator,add01148-a846-4a64-bc86-fb3872000664,52.10909090909091,Energy Drink,0.009256996,59,0.866869814219979,1.5961582128655796
cold drink,Entry,HELL Energy Drink | Classic | Canned Beverage| 250.0 - MILLILITRE,Cold Drinks & Juices,HELL Energy Drink,a9c51005-3987-4f7a-88cd-384f30116910,49.43636363636364,Energy Drink,0.008376334,60,0.8216290389235816,1.757047460218076
condom,Entry,Durex Extra Time Condom | Personal Care Product| 3.0 - PIECE,Sexual Wellness,Durex,2e2ff0c2-6e7b-4bec-b266-2caa49e127c7,76.36477987421384,Male Condoms,0.17508616,1,0.08911363443467732,2
condom,Entry,Manforce Xotic Extra Dotted Strawberry Flavoured Condoms| 10.0 - PIECE,Sexual Wellness,Manforce,44182426-6bb7-490c-ba0a-8c38bc2c0b2c,80.2710843373494,Male Condoms,0.11755213,2,0.18777046576617631,1.8152468515954405
condom,Entry,KamaSutra Butterscotch Condoms For Men | Comfortable & Reliable| 3.0 - PIECE,Sexual Wellness,KamaSutra,642a04c6-5470-4da6-97a4-ae8906622929,39.65384615384615,Male Condoms,0.09682547,3,0,1.0959885952980883
condom,Entry,Durex Air Condom Ultra Thin Condoms | Lightweight & Comfortable| 3.0 - PIECE,Sexual Wellness,Durex,2a880e7c-573a-471d-b49b-98b2ccd8e964,72.68098159509202,Male Condoms,0.08381318,4,0,1.7721432680243177
condom,Entry,Skore Not Out Condoms | Climax Delay & Dotted| 10.0 - PIECE,Sexual Wellness,Skore,d70d4dbd-52b4-49ba-8457-da0a9cde3055,78.1951219512195,Male Condoms,0.06622529,5,0.13595374960601642,1.5804364921229335
condom,Entry,Manforce Extra Dotted | 1740 Dots Litchi Flavoured Condoms| 10.0 - PIECE,Sexual Wellness,Manforce,0e022c39-8e8e-46b2-a916-d676dc644d05,80.01212121212122,Male Condoms,0.050450798,6,0.1813802943703744,1.540461896729348
condom,Entry,"Manforce Xotic 2 in 1 | Contoured, Dotted Chocolate Flavoured Condoms| 10.0 - PIECE",Sexual Wellness,Manforce,6f66d5a8-e670-409e-ade7-173c9f9d5614,67.57831325301204,Male Condoms,0.04860343,7,0,1.5493088834751445
condom,Entry,KamaSutra Dotted Condoms For Men | Safe & Comfortable| 12.0 - PIECE,Sexual Wellness,KamaSutra,85d3894d-6af5-401c-b473-a228335960c2,85.63414634146342,Male Condoms,0.04140866,8,0.3156692169844929,1.0959885952980883
condom,Entry,Manforce Ultra Feel Super Thin Bubble Gum Flavoured Condom With Thickness Of 0.05mm| 10.0 - PIECE,Sexual Wellness,Manforce,51768343-02a5-4e5b-9d44-15a8f2f19948,99.85365853658537,Male Condoms,0.039755862,9,0.6194669166480676,1.1547878360993646
condom,Entry,"Manforce Epic Pleasure Condoms | Long Lasting, Super Thin, Raspberry Flavour | Disposable| 3.0 - PIECE",Sexual Wellness,Manforce,d4b11033-4b7d-4e88-9ae6-ef391124c0bf,57.46666666666667,Male Condoms,0.03682772,10,0,1.1547878360993646
condom,Entry,Bold Care Super Ultra Thin Chocolate Flavour Condoms | Only 60 Microns Thin | Electronically Tested| 3.0 - PIECE,Sexual Wellness,Bold Care,410f3777-35d2-420a-8988-f28198e401fd,41.23125,Male Condoms,0.035760827,11,0,1.1171260018412397
condom,Entry,Bold Care Ultra Thin Climax Delay Condoms | To Help Men Last 5-7X Longer In Bed With Benzocaine| 3.0 - PIECE,Sexual Wellness,Bold Care,e741c07c-fa03-410e-9911-ab28ab91f591,48.53703703703704,Male Condoms,0.034242347,12,0,1.1171260018412397
condom,Entry,KamaSutra Long Last Extended Pleasure Condoms| 12.0 - PIECE,Sexual Wellness,KamaSutra,6f8ccbc2-1b4f-4a8c-9f92-622483e5b849,114.47239263803681,Male Condoms,0.030885339,13,0.889658539123508,1.0959885952980883
condom,Entry,Bold Care Ultra Thin Delay Condoms with Benzocaine 4.5%| 10.0 - PIECE,Sexual Wellness,Bold Care,531a460e-c8af-4a22-918e-96983daf34fc,131.9329268292683,Male Condoms,0.0272848,14,1,1.4937681069651385
condom,Entry,Durex Real Feel Condoms For Men For Real Skin On Skin Feeling Latex Free| 3.0 - PIECE,Sexual Wellness,Durex,da44d507-2d13-45fb-9833-3dc13023b980,152.86144578313252,Male Condoms,0.027041204,15,1,1.6897483514007223
condom,Entry,"Bold Care 404 Variety Pack Condoms | Ultra Thin, Multi-Textured, Nano Thin | Chocolate & Strawberry| 10.0 - PIECE",Sexual Wellness,Bold Care,4186fcf9-4358-496b-99fd-ae5597902ce2,88.56969696969696,Male Condoms,0.025887182,16,0.38232459205376645,1.1171260018412397
condom,Entry,Durex Air Condom Ultra Thin Condoms | Lightweight & Comfortable| 10.0 - PIECE,Sexual Wellness,Durex,c869eb55-0546-45a8-bd1a-7878e9a9fceb,237.6909090909091,Male Condoms,0.02477848,17,1,1.675500693610485
condom,Entry,Durex Extra Time Condom | Long|Last Condoms| 10.0 - PIECE,Sexual Wellness,Durex,abc2f967-e064-4b1b-9a39-987c85f4f16b,246.75757575757575,Male Condoms,0.024099883,18,1,1.6694620516140621
condom,Entry,Skore Skin Thin Condoms | Personal Care Product| 10.0 - PIECE,Sexual Wellness,Skore,59c600b6-eb00-4b46-87db-25aa9a71fa27,100.08433734939759,Male Condoms,0.022093987,19,0.6240301721552097,1.1043097389136727
condom,Entry,Durex Mutual Climax Condom | Long Lasting Dotted Condoms| 3.0 - PIECE,Sexual Wellness,Durex,878d32fe-3215-4dca-a945-82cb6d55420f,133.3090909090909,Male Condoms,0.019053733,20,1,1.3
condom,Entry,Manforce King Thin | Ultra Thin Condom for Natural Feel| 1.0 - PIECE,Sexual Wellness,Manforce,50afc970-9175-4517-9ac6-9eae6ae855c1,106.9620253164557,Male Condoms,0.018574687,21,0.7554608960937543,1.1547878360993646
